,SDNN,RMSSD,MeanNN,pNN50,pNN20,SDSD,Label
60,79.73371004856898,71.21653210066076,653.8121546961326,4.972375690607735,30.939226519337016,71.4144274858708,1.0
61,43.01567345138074,21.602510252233674,634.1914893617021,3.191489361702128,27.127659574468083,21.65769951954959,1.0
62,37.99219815624036,22.419152995879028,775.5490196078431,5.88235294117647,20.26143790849673,22.485419930386,1.0
63,44.92171278034375,35.664760692867446,738.0493827160494,7.4074074074074066,33.33333333333333,35.738777937237934,1.0
64,46.7808209767294,28.89421700613317,732.8024691358024,7.4074074074074066,36.41975308641975,28.98428975833341,1.0
65,46.11708700997619,24.26292317495542,736.2777777777778,6.790123456790123,29.01234567901235,24.336711846062133,1.0
66,39.45640038138173,25.817145465755893,739.8944099378882,9.316770186335404,30.434782608695656,25.89659832934524,1.0
67,44.725312292854014,62.90300373422464,715.2650602409639,31.92771084337349,49.39759036144578,63.09027249402469,1.0
68,45.745391889789545,69.20999390127089,686.2716763005781,36.41618497109826,52.02312138728323,69.41145502292322,1.0
69,52.0553892195422,83.3954366291988,681.3714285714286,56.57142857142857,65.14285714285715,83.63567789030996,1.0
70,87.92063589002197,48.13354369012336,829.7412587412588,22.377622377622377,58.04195804195804,48.29335541257508,1.0
71,80.7257588086898,41.62382786767233,785.8815789473684,23.026315789473685,51.97368421052632,41.74947779610232,1.0
72,70.76480567865794,36.29529837610549,779.4575163398692,12.418300653594772,49.673202614379086,36.41417702288145,1.0
73,79.25882727005057,41.913221312676136,792.2266666666667,23.33333333333333,60.0,42.04129006990488,1.0
74,52.26549183473305,32.386975278106334,710.0833333333334,11.904761904761903,47.61904761904761,32.48408621835842,1.0
75,61.75313801552527,38.503600776125765,715.1024096385543,13.253012048192772,51.20481927710844,38.62046262071046,1.0
76,60.4775822698946,36.4116389828328,732.2407407407408,14.814814814814811,51.85185185185185,36.51527269173206,1.0
77,57.35288514178243,34.78893414076244,725.4512195121952,11.585365853658535,51.829268292682926,34.89582965794729,1.0
78,88.76801834380659,79.626362316494,718.8192771084338,24.69879518072289,57.22891566265061,79.86847327270034,1.0
79,55.61013107089839,45.36090762207594,877.6370370370371,26.666666666666668,67.4074074074074,45.516879632729584,1.0
80,62.91753310337624,54.13238757541907,902.0839694656488,36.6412213740458,71.7557251908397,54.33783377068758,1.0
81,57.66927963529567,48.12842806736258,865.7810218978102,25.547445255474454,67.88321167883211,48.306257347373496,1.0
82,41.49670706287191,39.292402028163885,844.2269503546099,18.43971631205673,70.2127659574468,39.43340946605002,1.0
83,47.0136143772083,21.672453439683245,566.0758293838862,4.739336492890995,13.270142180094789,21.71789341784787,1.0
84,39.87330068122402,26.935975906388776,584.6617647058823,4.411764705882353,20.09803921568628,26.99822964998866,1.0
85,48.56697001908121,24.484015297253475,602.2575757575758,4.545454545454546,13.636363636363637,24.53404263268096,1.0
86,50.35813107511674,19.79022640660005,604.2893401015228,3.5532994923857872,14.720812182741115,19.82975949402287,1.0
87,68.15126404116678,46.369078035361696,637.0855614973262,10.6951871657754,34.75935828877005,46.48399117577123,1.0
88,75.0241587787655,80.15013536417158,653.8956043956044,13.736263736263735,36.26373626373626,80.25917425552827,1.0
89,77.24884117508063,55.49858093275118,685.0977011494252,20.6896551724138,33.90804597701149,55.65933120953122,1.0
90,57.29690311641937,26.819425966925586,679.8628571428571,6.285714285714287,42.285714285714285,26.895462861420786,1.0
91,61.26920423574866,26.73213303154436,682.7413793103449,5.747126436781609,44.2528735632184,26.79543547471988,1.0
92,66.08317281428704,26.52240316831198,702.2352941176471,5.294117647058823,35.88235294117647,26.598594081277906,1.0
93,59.80186714149875,26.270117008095863,705.491124260355,4.733727810650888,40.82840236686391,26.348325293918133,1.0
94,43.44868555431241,32.28641355121377,741.6149068322982,13.043478260869565,52.17391304347826,32.37933332258548,1.0
95,56.501840489338186,29.701203522470763,736.141975308642,8.641975308641975,47.53086419753087,29.793781397095067,1.0
