Timestamp,Speed,Throttle,Brake,Steer,AtTrafficLight,HeartRate
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:02,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.01,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.01,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,78.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:03,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:04,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.01,0.62,0.62,0.0,0,76.0
0:30:05,0.01,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:05,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,76.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:06,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,75.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:07,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,76.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
0:30:08,0.0,0.62,0.62,0.0,0,79.0
