rmssd_drowsy,sdnn_drowsy,mean_nn_drowsy,pnn50_drowsy,pnn20_drowsy,sdsd_drowsy,rmssd_no_drowsy,sdnn_no_drowsy,mean_nn_no_drowsy,pnn50_no_drowsy,pnn20_no_drowsy,sdsd_no_drowsy
63.896916887461906,86.17712576362192,1046.4601769911505,33.035714285714285,68.75,43.313567961115844,49.88331016250186,72.31977755326616,669.7359550561798,26.40449438202247,65.73033707865169,50.02250520737008
54.43506053839367,57.93361232712442,1040.3645833333333,25.663716814159294,68.14159292035397,35.889227227268194,60.9805354053572,72.62355404488609,662.6611111111112,20.555555555555557,50.55555555555556,61.15138794678922
120.96229815064551,131.6710431504401,915.4447115384615,35.65891472868217,66.66666666666666,104.29662832857774,49.842236984014086,82.43041112489989,668.8651685393259,20.786516853932586,58.98876404494382,49.983529644747016
60.640194017919946,68.68373642364766,1039.3366228070176,46.902654867256636,77.87610619469027,35.953535386650735,48.92815214021768,75.57824140015059,709.5357142857143,22.02380952380952,54.761904761904766,49.06768329755065
125.28384141448439,123.92306843643783,964.3038617886178,37.704918032786885,72.95081967213115,107.50712185218958,43.91789622916155,68.66681078308406,682.8114285714286,21.142857142857142,62.28571428571429,44.044304257106
50.56729980145792,54.44792653290698,1028.2608695652175,33.33333333333333,65.78947368421053,32.749592452051985,1566.327965056376,1364.5007213886247,1688.0434782608695,91.30434782608695,95.65217391304348,1577.9593513972354
51.770122017810024,105.99876143964542,1037.5548245614036,25.663716814159294,69.91150442477876,34.20551599400723,2218.448620845958,1527.7843990384752,1945.8852459016396,96.72131147540983,96.72131147540983,2237.006177491603
86.39197505865576,129.92309693832365,1037.3492324561403,36.283185840707965,65.48672566371681,64.7446897817528,2025.5252600121696,1903.1396239667129,2030.3103448275865,87.93103448275862,93.10344827586206,2042.815695287336
123.14994712504823,168.70656723101126,1015.2882543103449,43.47826086956522,77.39130434782608,102.20438516762562,1431.3073099039966,1076.445259766428,1490.987341772152,92.40506329113924,96.20253164556962,1440.3698649948728
115.63739284349722,148.89778120194052,1019.8006465517242,44.34782608695652,73.91304347826086,94.52802163908859,41.7672918282556,45.31826525323884,784.6622516556291,23.178807947019862,72.18543046357617,41.898740190251566
87.27774906985681,145.25995793530134,1045.9762168141592,39.285714285714285,68.75,67.64081718171816,48.4188780859495,45.85922767164959,808.3378378378378,35.810810810810814,78.37837837837837,48.57892290903299
147.52444941142178,216.71482708906174,944.8125,36.29032258064516,66.12903225806451,127.30520325854468,46.87483333303704,43.01091889092616,794.993288590604,36.24161073825504,75.83892617449665,47.03374282129912
61.407352378492625,132.8064025193748,1069.0456081081081,36.36363636363637,70.9090909090909,38.815813014425046,38.90921680422109,39.24214982337924,780.5263157894736,19.73684210526316,72.36842105263158,39.034988550348366
137.11457479210682,161.04725323962484,1010.6169871794872,39.6551724137931,63.793103448275865,115.57262438060125,33.41939802545165,45.62068757121298,809.1632653061224,7.482993197278912,68.70748299319727,33.523077732671865
107.93894208019321,133.43237077869955,1022.6966594827586,39.130434782608695,72.17391304347827,88.2912719473907,38.93751580399424,39.34414796780168,807.0612244897959,21.7687074829932,65.98639455782312,39.0713777016254
82.5598440164716,120.47901768987953,1031.929347826087,43.859649122807014,75.43859649122807,60.168819868566224,36.76468936501382,57.28081414899128,785.1842105263158,15.13157894736842,59.210526315789465,36.88679537841669
77.82447779656498,130.65931024825676,1046.8058628318583,45.535714285714285,80.35714285714286,52.083836065784766,32.14147358669674,56.54978912836496,796.1409395973154,8.724832214765101,58.38926174496645,32.247413957268286
92.55169794961007,159.56553537030447,1056.2918526785713,52.25225225225225,78.37837837837837,63.23240944558917,36.52247467604824,48.91375880770827,801.3108108108108,14.864864864864863,62.83783783783784,36.64683980345248
91.59898547423032,145.56093373761775,1075.8522727272727,49.54128440366973,77.06422018348624,64.31736594007883,24.880530869065687,48.12937420277711,800.2297297297297,2.702702702702702,41.891891891891895,24.96402406338632
81.43091405808278,129.1036179079216,1081.1789772727273,43.11926605504588,73.39449541284404,57.655669221485,24.75482518344684,51.72724030726207,807.1972789115646,4.081632653061225,40.81632653061224,24.839696732734254
68.65550711829644,126.15815177056302,1056.3063063063064,34.54545454545455,72.72727272727273,47.18807261429769,20.50781484699571,31.743008883459545,788.7866666666666,2.0,30.666666666666664,20.565737860208387
93.55151811271254,139.11025726162018,1065.526463963964,41.81818181818181,77.27272727272727,71.2459969286666,21.7834009349181,49.14080847078907,780.296052631579,1.973684210526316,35.526315789473685,21.85509977816312
92.22435417707395,130.09801170179063,1053.989955357143,45.04504504504504,81.08108108108108,68.64105287876255,22.889708943326564,35.46612106930904,804.0675675675676,3.3783783783783785,33.78378378378378,22.965529062361163
80.35799611823091,139.86619146853073,1069.53125,47.706422018348626,79.81651376146789,52.64218210598686,38.06721261211987,39.349716355871,830.4195804195804,18.88111888111888,65.73426573426573,38.20164783766187
82.95609602185665,154.70666866348924,1049.1565265486727,44.642857142857146,75.0,57.40837652093592,38.13590463358936,53.23854453796679,817.4206896551724,21.379310344827587,62.06896551724138,38.269004501250166
82.77853708883096,144.26677189838182,1044.1095132743362,47.32142857142857,77.67857142857143,55.786073511479415,37.28899255165312,63.99890210737569,812.2534246575342,12.32876712328767,50.68493150684932,37.41811877990153
107.17300717436679,160.6831263855332,1042.795907079646,51.78571428571429,80.35714285714286,80.9415461867303,43.59781222457419,59.864350675009256,829.7222222222222,15.27777777777778,57.638888888888886,43.75103606433169
127.11774128979546,155.44693823937155,1059.9190848214287,49.549549549549546,80.18018018018019,101.22395024268424,33.15605440431614,28.385880284869305,834.7062937062936,11.888111888111888,57.34265734265735,33.27123273309336
140.17727574926346,155.5080285715341,1008.2759533898305,44.44444444444444,78.63247863247864,118.4303035404824,39.18782099945485,36.6764284261418,823.1875,18.055555555555557,63.19444444444444,39.3255585692212
135.34416286085036,138.26034243109558,1027.8532608695652,39.473684210526315,76.31578947368422,116.65563495470792,42.00736489040906,48.715008524052,844.2785714285715,28.57142857142857,53.57142857142857,42.15590493791347
108.59776832308604,135.28484964948802,1100.2604166666667,47.66355140186916,73.83177570093457,87.14440174458899,39.02974721777239,52.899848789048136,860.2826086956521,18.115942028985508,57.971014492753625,39.17272882446631
80.29559972787102,139.7397545226633,1046.391039823009,37.5,68.75,61.00594790580735,761.1972538437453,616.4186261769896,1084.8532110091744,80.73394495412845,85.3211009174312,764.6623146990712
124.34130425237552,164.775292146224,1068.412162162162,42.72727272727273,76.36363636363637,104.26895867076277,1023.4997757249832,740.0422679784975,1073.0720720720722,83.78378378378379,93.69369369369367,1028.1836121855729
97.64939668934908,126.1074148596917,1026.4945652173913,42.10526315789473,71.05263157894737,79.6242335218124,1013.4598733514896,832.2348939458185,1242.221052631579,89.47368421052632,92.63157894736842,1018.8890285190598
103.40713367328357,139.6044548690432,1041.9407894736842,48.67256637168141,79.64601769911505,79.12174779473285,786.4129128932316,603.1112288979443,1023.103448275862,87.06896551724138,88.79310344827587,789.188234654935
90.30813734839296,164.90931936572576,1007.278311965812,35.3448275862069,72.41379310344827,71.65882665744441,25.33782444476208,39.72019413123169,633.2446808510638,3.723404255319149,18.617021276595743,25.403305458911134
99.76924846674271,174.53875138414892,995.1418067226891,45.76271186440678,82.20338983050848,76.6768534394175,24.07088716054421,42.46768454151079,644.7891891891892,2.702702702702702,28.10810810810811,24.136461038953357
110.57746742480285,138.63529798393952,1055.5943080357142,49.549549549549546,82.88288288288288,86.07838295713596,25.352151367238413,46.32344800655834,625.4973821989529,2.6178010471204187,18.32460732984293,25.417475027204475
112.3999196958901,152.70464054114825,1025.203804347826,46.49122807017544,75.43859649122807,85.14563840261577,26.140336728915244,51.69086020795174,637.663101604278,5.88235294117647,29.94652406417112,26.21028735122913
111.61360413627665,170.77662439441167,1024.4565217391305,36.84210526315789,69.2982456140351,91.84008846224036,23.775797719822787,46.26636492446726,587.3861386138614,5.445544554455446,25.742574257425744,23.834836956361134
114.99455838455665,165.95040636608644,1037.0923913043478,41.228070175438596,75.43859649122807,91.34247154497045,20.12106217020222,35.6647517262437,606.0710659898477,1.5228426395939088,29.949238578680205,20.17257828598871
136.39150887865574,196.41084090103158,1038.1637168141592,44.642857142857146,80.35714285714286,108.817338113571,21.089608189913367,34.2941784907756,601.7424242424242,3.0303030303030303,30.80808080808081,21.14168361990257
110.76392776284335,163.81963570758342,1118.8826650943397,53.333333333333336,82.85714285714286,77.6864263750116,20.51705994395197,38.74284469518697,594.205,2.5,27.500000000000004,20.56755610775062
107.54471545459003,172.93046993069737,1138.2211538461538,48.54368932038835,81.55339805825243,77.95489703079595,37.48204389381443,33.09515851829148,714.8922155688623,20.35928143712575,63.47305389221557,37.59538435000994
107.14473776141895,175.29036022543517,1149.878640776699,51.9607843137255,81.37254901960785,75.21442757762674,32.98135377709194,40.400915713724665,718.1626506024096,10.240963855421686,57.831325301204814,33.080860193779486
132.54531576907286,173.30348969459655,1182.734375,54.54545454545454,81.81818181818183,101.89464749936722,29.342901150929443,40.91133400540734,693.3488372093024,6.395348837209303,47.674418604651166,29.407524152505356
127.04296427873238,169.1340679456065,1069.3975225225224,52.72727272727272,75.45454545454545,94.9023046619529,33.79339802387443,42.39187927624144,738.4285714285714,11.801242236024844,58.38509316770186,33.899494787612184
152.8040725463188,247.7107353778261,1097.1498842592594,54.20560747663551,83.17757009345794,115.60988052993169,202.41590548961491,193.70797411750328,711.7724550898204,7.784431137724551,38.92215568862276,203.02793238604428
172.79956471532356,243.70951520094403,1120.8333333333333,61.53846153846154,87.5,130.39416574374363,23.27053173132972,27.83701025625561,695.9707602339181,1.1695906432748535,40.93567251461988,23.33562384130007
157.76894796913314,218.76251420444484,1084.5756880733945,58.333333333333336,87.03703703703704,123.79785426374575,28.959247863330567,33.937904298835505,726.2987804878048,4.878048780487805,44.51219512195122,29.0475494710556
136.64654466178274,200.36249215968323,1082.2443181818182,56.88073394495413,87.1559633027523,106.78933302661956,71.21653210066076,79.73371004856898,653.8121546961326,4.972375690607735,30.939226519337016,71.4144274858708
105.08223930916759,184.22245012977388,1091.5280963302753,51.85185185185185,75.0,73.93047506665106,21.602510252233674,43.01567345138074,634.1914893617021,3.191489361702128,27.127659574468083,21.65769951954959
85.3771448596231,111.48527898794845,1141.1508413461538,53.398058252427184,76.69902912621359,54.53047641384104,1668.1040027094898,1201.4024346976882,1408.595238095238,94.04761904761904,98.8095238095238,1678.2423885839155
91.4593260727085,142.7061616128746,1151.1680825242718,62.745098039215684,84.31372549019608,54.34468142813029,1132.202564499314,891.2208018482619,1374.0,90.69767441860463,94.18604651162792,1138.9063698688014
163.45684338209122,198.62188834413462,1118.154761904762,51.92307692307693,78.84615384615384,132.27161433618176,1323.5460328691238,1014.9129535314556,1298.2111111111112,92.22222222222224,94.44444444444444,1331.041963512517
83.93079480516884,119.77795953193419,1104.8481308411215,49.056603773584904,75.47169811320755,54.58763423708274,1149.5173493095424,859.7962111862169,1333.4719101123596,92.13483146067416,96.62921348314607,1156.0082446293334
124.78452664288403,154.3017486744417,1067.4971846846847,40.0,72.72727272727273,101.71002689923803,1360.7463832442088,964.9357569220742,1325.9036144578313,87.95180722891565,92.7710843373494,1369.120218823859
106.62612786653503,149.32078739003063,1135.8924278846155,55.33980582524271,86.40776699029125,73.24627607131632,2836.138776416082,2516.484601481788,2505.5777777777776,95.55555555555556,95.55555555555556,2868.863985653872
159.49529420392665,183.42647619035546,1125.595238095238,58.65384615384615,84.61538461538461,130.95562102902727,2149.092383792301,1588.0014905555768,2112.5454545454545,96.36363636363636,98.1818181818182,2168.815098346932
171.21300890577712,207.31299186698516,1133.0357142857142,58.65384615384615,81.73076923076923,138.55977086306027,1034.7911333477748,932.0445923486906,1317.875,86.36363636363636,89.77272727272727,1039.3268005505724
107.53093950368942,191.4911599989139,1133.7139423076924,49.51456310679612,82.52427184466019,77.86243177186587,1336.9944010995066,1036.2362416413282,1585.774647887324,92.95774647887325,95.77464788732394,1346.4660666860714
141.21221547259248,172.0726703183236,1125.8184523809523,51.92307692307693,82.6923076923077,111.42048030620502,1301.256388984668,1029.077815020365,1463.8,90.0,93.75,1309.0703051938344
35.071459403227806,53.245476354930744,719.8390151515151,14.634146341463413,62.19512195121951,20.045849663728106,22.419152995879028,37.99219815624036,775.5490196078431,5.88235294117647,20.26143790849673,22.485419930386
30.76381971633491,51.58930141118989,709.3937125748503,9.036144578313253,60.24096385542169,17.796468761620986,35.664760692867446,44.92171278034375,738.0493827160494,7.4074074074074066,33.33333333333333,35.738777937237934
32.514656514525505,43.530395889150846,715.879141566265,9.090909090909092,56.36363636363636,19.654486943088273,28.89421700613317,46.7808209767294,732.8024691358024,7.4074074074074066,36.41975308641975,28.98428975833341
31.285491209620997,42.68038538266641,715.4555722891566,7.2727272727272725,54.54545454545454,19.116237013126728,24.26292317495542,46.11708700997619,736.2777777777778,6.790123456790123,29.01234567901235,24.336711846062133
38.28841398349944,41.48260557779307,745.4304245283018,16.455696202531644,65.18987341772153,22.811158299252796,25.817145465755893,39.45640038138173,739.8944099378882,9.316770186335404,30.434782608695656,25.89659832934524
58.28024542985942,66.12030438907118,749.7033227848101,21.019108280254777,63.05732484076433,45.99669576477593,62.90300373422464,44.725312292854014,715.2650602409639,31.92771084337349,49.39759036144578,63.09027249402469
36.0614794185092,55.118495952952,740.2465062111801,10.625,55.00000000000001,23.29658033511118,69.20999390127089,45.745391889789545,686.2716763005781,36.41618497109826,52.02312138728323,69.41145502292322
31.72234986898737,38.962172629391546,746.0200471698113,10.126582278481013,55.06329113924051,18.56977588351118,90.01168506519508,61.99356288422581,681.44,60.57142857142858,70.28571428571428,90.27119388791996
37.83447046108555,69.03817711791173,739.0625,14.465408805031446,58.490566037735846,23.47830683175582,83.2251335663864,53.27838186381015,675.5909090909091,60.79545454545454,65.9090909090909,83.46393103162126
39.23738894608164,49.80493299021952,757.8125,14.102564102564102,60.89743589743589,25.011699453703592,83.3954366291988,52.0553892195422,681.3714285714286,56.57142857142857,65.14285714285715,83.63567789030996
51.57563266756823,58.699522363127485,806.7070578231293,32.19178082191781,70.54794520547945,31.057368990510422,48.13354369012336,87.92063589002197,829.7412587412588,22.377622377622377,58.04195804195804,48.29335541257508
45.40180267433822,78.78715646998295,766.6834677419355,20.77922077922078,64.28571428571429,28.697827882253037,41.62382786767233,80.7257588086898,785.8815789473684,23.026315789473685,51.97368421052632,41.74947779610232
43.807825220447796,58.18583541509926,792.5,21.476510067114095,65.1006711409396,26.04771227968863,36.29529837610549,70.76480567865794,779.4575163398692,12.418300653594772,49.673202614379086,36.41417702288145
42.842746844251195,44.10442640456547,783.4087171052631,25.165562913907287,66.88741721854305,25.331621085808724,41.913221312676136,79.25882727005057,792.2266666666667,23.33333333333333,60.0,42.04129006990488
65.9881441014411,59.95927524134145,853.4873188405797,45.25547445255474,80.2919708029197,41.911442317565964,8.02343983927468,17.50193079352875,555.6915887850467,0.0,1.4018691588785046,8.03967484972216
57.984180416484534,60.1067686781263,840.2039007092199,30.0,70.0,41.07743264573196,9.149895531386909,15.24508529126748,578.8634146341464,0.0,1.4634146341463417,9.170970951896075
57.727978755972394,59.85236889882292,840.2039007092199,30.0,70.71428571428572,40.82545389972979,11.27962765342899,17.371821982882945,592.8009950248756,0.0,6.965174129353234,11.307928467723688
58.294054567986194,55.655995062742015,828.8898601398602,38.028169014084504,76.76056338028168,34.77712488600631,10.164094820957338,21.862563623405883,582.770731707317,0.0,3.902439024390244,10.18764708813136
63.111748689264715,91.73266519642836,846.484375,41.726618705035975,78.41726618705036,38.83989656690878,219.90114232694248,200.6821802954743,976.4262295081968,80.32786885245902,91.8032786885246,220.81549551118744
65.66302425412464,56.07098158188642,881.5393518518518,50.0,82.08955223880598,36.480703842162214,141.81891075690808,134.632379795354,1013.7521367521368,69.23076923076923,87.17948717948718,142.43414217655544
63.994349671504054,59.9151516362221,877.199074074074,50.74626865671642,79.1044776119403,35.123966812286206,126.13931691874376,100.32841893597072,1064.837837837838,74.77477477477478,86.48648648648648,126.71639411344638
68.20277652944752,70.67218205306752,893.6795112781955,50.0,75.75757575757575,39.76887066266931,115.83124013182363,104.04865818664,1116.169811320755,64.15094339622641,83.01886792452831,116.37568474556876
74.19563721104565,70.08681605292463,911.8990384615385,58.139534883720934,82.17054263565892,41.34960934317569,119.33818939583364,94.66625804696312,1017.4957264957264,73.50427350427351,82.05128205128204,119.76129306391871
83.21462147461503,90.38072691291117,906.6674618320611,56.92307692307692,78.46153846153847,53.963652078149636,32.386975278106334,52.26549183473305,710.0833333333334,11.904761904761903,47.61904761904761,32.48408621835842
79.29110924119581,107.74320244612254,882.695895522388,49.62406015037594,75.18796992481202,53.46130655258712,38.503600776125765,61.75313801552527,715.1024096385543,13.253012048192772,51.20481927710844,38.62046262071046
68.98482835887184,95.00539424592532,880.9468283582089,43.609022556390975,75.93984962406014,42.131963135756365,36.4116389828328,60.4775822698946,732.2407407407408,14.814814814814811,51.85185185185185,36.51527269173206
76.61504693909983,76.19754159417026,915.2131782945736,55.46875,82.03125,42.88881002293033,34.78893414076244,57.35288514178243,725.4512195121952,11.585365853658535,51.829268292682926,34.89582965794729
71.18500636645365,87.63810783306285,887.8641917293234,49.24242424242424,81.06060606060606,41.84003663040416,79.626362316494,88.76801834380659,718.8192771084338,24.69879518072289,57.22891566265061,79.86847327270034
69.02761185146613,84.07838153102678,875.2297794117648,48.888888888888886,82.22222222222221,40.07657929369959,45.36090762207594,55.61013107089839,877.6370370370371,26.666666666666668,67.4074074074074,45.516879632729584
62.7094292078478,78.44262011293428,871.0363051470588,44.44444444444444,81.48148148148148,35.90676787004083,54.13238757541907,62.91753310337624,902.0839694656488,36.6412213740458,71.7557251908397,54.33783377068758
69.21729342794863,68.5576824226403,872.9894301470588,54.074074074074076,77.77777777777779,41.04705195388785,48.12842806736258,57.66927963529567,865.7810218978102,25.547445255474454,67.88321167883211,48.306257347373496
69.18462680975851,68.86541176849713,870.6341911764706,53.333333333333336,77.03703703703704,41.30736850933637,39.292402028163885,41.49670706287191,844.2269503546099,18.43971631205673,70.2127659574468,39.43340946605002
49.45202290312712,64.34285010379837,794.375,30.87248322147651,62.41610738255034,32.17401968290043,1033.033770074794,766.4212474905792,1291.9886363636365,93.18181818181816,95.45454545454544,1038.9888007806214
56.430192000777424,89.82926119822395,847.9352678571429,36.69064748201439,71.94244604316546,34.07099269473325,1527.7443150958516,992.8381294260588,1278.641304347826,91.30434782608695,94.56521739130434,1536.182839376588
45.77408957735704,71.45440126825936,793.6979166666666,24.161073825503358,63.08724832214765,29.381201290493806,854.9960058386238,603.7077604271789,1152.0,88.11881188118812,91.0891089108911,859.268379130605
126.01580216852166,153.30264280847126,775.1225490196078,39.473684210526315,76.97368421052632,97.74972924438796,874.110756060916,707.6565990384651,1171.137254901961,92.15686274509804,94.11764705882352,878.4432171418789
54.798255868535115,53.35146153023355,781.4555921052631,37.086092715231786,78.80794701986756,30.979531118191254,1780.1959235757702,1397.2397271378582,1518.012987012987,93.5064935064935,94.8051948051948,1792.0022290086388
55.82910789150593,60.81043063511591,790.5729166666666,41.61073825503356,77.18120805369128,30.182213917345937,1043.5055465024589,813.0589018434523,1374.0344827586207,94.2528735632184,97.70114942528735,1049.3967434535894
71.17222137394208,61.39802974226367,837.1478873239437,50.35460992907801,85.81560283687944,39.18128784996337,1286.7470705346143,953.9761459303392,1378.4651162790697,89.53488372093024,91.86046511627907,1294.383160793889
69.22956758508059,107.04055227540722,813.4631849315068,37.24137931034483,69.6551724137931,46.65578981621295,1341.6860804456228,999.2017809038256,1480.177215189873,93.67088607594935,93.67088607594935,1350.368090566413
87.94405247999707,76.73901883987644,878.2407407407408,63.43283582089553,86.56716417910447,48.88462794508597,21.672453439683245,47.0136143772083,566.0758293838862,4.739336492890995,13.270142180094789,21.71789341784787
80.78028419025706,90.04144540455754,849.2580935251799,54.347826086956516,77.53623188405797,49.505627970528494,11.55338778154569,28.833700231616863,570.1291866028708,0.0,7.655502392344498,11.581196718321698
75.30285414655778,89.93795118337796,856.3961330935252,50.72463768115942,76.08695652173914,45.7315976475818,26.935975906388776,39.87330068122402,584.6617647058823,4.411764705882353,20.098039215686278,26.99822964998866
80.90259149954711,75.13680319530772,872.5873161764706,52.59259259259259,82.96296296296296,47.89019802604868,24.484015297253475,48.56697001908121,602.2575757575758,4.545454545454546,13.636363636363637,24.534042632680958
87.50125871812152,79.92326798281822,883.6870335820895,52.63157894736842,78.19548872180451,54.809168760076965,11.79379481164198,27.858338137208115,584.8382352941177,0.0,7.84313725490196,11.82291420494615
77.42903968971783,101.50849573549853,860.450634057971,43.79562043795621,72.99270072992701,50.30103566290928,19.79022640660005,50.35813107511674,604.2893401015228,3.5532994923857872,14.720812182741115,19.82975949402287
85.23251342897173,118.26396575474591,893.169981060606,48.091603053435115,74.80916030534351,56.03668489435214,46.369078035361696,68.15126404116678,637.0855614973262,10.6951871657754,34.75935828877005,46.48399117577123
88.47397392072534,116.0994445752741,888.0013992537314,45.11278195488722,72.93233082706767,61.71937075007028,80.15013536417158,75.0241587787655,653.8956043956044,13.736263736263735,36.26373626373626,80.25917425552827
76.03309389078204,108.93211683879139,877.2569444444445,43.28358208955223,82.08955223880598,48.422873446400125,55.49858093275118,77.24884117508063,685.0977011494252,20.689655172413797,33.90804597701149,55.65933120953122
88.44125594923297,107.00236323215458,858.3559782608696,45.98540145985402,78.83211678832117,58.983192602187515,26.819425966925586,57.29690311641937,679.8628571428571,6.285714285714287,42.285714285714285,26.895462861420786
98.29035203707141,119.72547626019663,887.0685634328358,51.127819548872175,78.19548872180451,66.5056210800695,26.73213303154436,61.26920423574866,682.7413793103449,5.747126436781609,44.2528735632184,26.79543547471988
95.16862137469946,135.32699742673532,885.4944029850747,50.37593984962406,75.18796992481202,66.07999315133641,26.52240316831198,66.08317281428704,702.2352941176471,5.294117647058823,35.88235294117647,26.598594081277906
89.2850475126101,129.8485053115507,867.7577554744526,46.32352941176471,72.79411764705883,63.13818271227649,26.270117008095863,59.80186714149875,705.491124260355,4.733727810650888,40.82840236686391,26.348325293918133
102.84388133071094,112.9330979977519,923.583984375,60.629921259842526,83.46456692913385,62.23494465980878,1776.3048284993204,1499.170308999153,1768.6153846153843,92.3076923076923,92.3076923076923,1790.2320723905807
104.05367469507301,132.18335991283087,905.5343511450382,50.0,79.23076923076923,70.14331808634356,1730.4706667757846,1247.9506427904294,1618.6338028169014,91.54929577464787,94.3661971830986,1742.6357767217337
96.71420627453084,86.24281358852645,943.4375,66.12903225806451,83.06451612903226,56.27515472556454,1008.5643086615164,792.4208575361178,1333.453488372093,90.69767441860463,91.86046511627907,1014.3368040748792
106.26849283111886,83.28357634712012,954.7001008064516,68.29268292682927,88.6178861788618,57.43860216009142,1378.1099937703004,1008.2843808200312,1590.375,90.2777777777778,91.66666666666666,1386.474837728375
109.5155528384725,86.64534759409531,959.992439516129,70.73170731707317,89.43089430894308,58.29374402569988,1818.294864183132,1270.550229952505,1854.5806451612905,95.16129032258064,96.7741935483871,1833.3039561481385
111.42745020934586,83.52073426425494,983.6002066115702,70.83333333333334,86.66666666666667,61.7802224291271,912.5390950529188,747.5154437293329,1179.6831683168316,90.0990099009901,93.06930693069307,917.084696748398
110.00331064501916,82.66925455366717,983.9230371900826,73.33333333333333,87.5,59.35635989058246,1252.2452834808362,953.357498076538,1542.1818181818182,89.6103896103896,92.2077922077922,1260.5126628312366
107.40885337742958,80.70278050080614,979.661673553719,72.5,89.16666666666667,57.68783520217564,990.8641159122332,923.8459409590878,1489.6375,87.5,91.25,997.160349236887
86.69176569653737,114.03280317818212,876.0340073529412,46.666666666666664,80.74074074074075,57.45749970533055,1377.815570745211,1041.6476546056165,1359.0833333333333,90.47619047619048,92.85714285714286,1386.183570871471
104.54620544526807,80.63138060049312,990.5598958333334,69.74789915966386,85.71428571428571,59.11704984053421,32.28641355121377,43.44868555431241,741.6149068322982,13.043478260869565,52.17391304347826,32.37933332258548
