,SDNN,RMSSD,MeanNN,pNN50,pNN20,SDSD,Label
56,46.32344800655834,25.352151367238413,625.4973821989529,2.6178010471204187,18.32460732984293,25.417475027204475,1.0
57,51.69086020795174,26.140336728915244,637.663101604278,5.88235294117647,29.94652406417112,26.21028735122913,1.0
58,46.26636492446726,23.775797719822787,587.3861386138614,5.445544554455446,25.742574257425744,23.834836956361134,1.0
59,35.6647517262437,20.12106217020222,606.0710659898477,1.5228426395939088,29.949238578680205,20.17257828598871,1.0
60,34.2941784907756,21.089608189913367,601.7424242424242,3.0303030303030303,30.80808080808081,21.14168361990257,1.0
61,38.74284469518697,20.51705994395197,594.205,2.5,27.500000000000004,20.56755610775062,1.0
62,33.09515851829148,37.48204389381443,714.8922155688623,20.35928143712575,63.47305389221557,37.59538435000994,1.0
63,40.400915713724665,32.98135377709194,718.1626506024096,10.240963855421686,57.831325301204814,33.080860193779486,1.0
64,40.91133400540734,29.342901150929443,693.3488372093024,6.395348837209303,47.674418604651166,29.407524152505356,1.0
65,42.39187927624144,33.79339802387443,738.4285714285714,11.801242236024844,58.38509316770186,33.899494787612184,1.0
66,193.70797411750328,202.41590548961491,711.7724550898204,7.784431137724551,38.92215568862276,203.02793238604428,1.0
67,27.83701025625561,23.27053173132972,695.9707602339181,1.1695906432748535,40.93567251461988,23.33562384130007,1.0
68,33.937904298835505,28.959247863330567,726.2987804878048,4.878048780487805,44.51219512195122,29.0475494710556,1.0
69,79.73371004856898,71.21653210066076,653.8121546961326,4.972375690607735,30.939226519337016,71.4144274858708,1.0
70,43.01567345138074,21.602510252233674,634.1914893617021,3.191489361702128,27.127659574468083,21.65769951954959,1.0
71,1201.4024346976882,1668.1040027094898,1408.595238095238,94.04761904761904,98.8095238095238,1678.2423885839155,1.0
72,891.2208018482619,1132.202564499314,1374.0,90.69767441860463,94.18604651162792,1138.9063698688014,1.0
73,1014.9129535314556,1323.5460328691238,1298.2111111111112,92.22222222222224,94.44444444444444,1331.041963512517,1.0
74,859.7962111862169,1149.5173493095424,1333.4719101123596,92.13483146067416,96.62921348314607,1156.0082446293334,1.0
75,964.9357569220742,1360.7463832442088,1325.9036144578313,87.95180722891565,92.7710843373494,1369.120218823859,1.0
76,2516.484601481788,2836.138776416082,2505.5777777777776,95.55555555555556,95.55555555555556,2868.863985653872,1.0
77,1588.0014905555768,2149.092383792301,2112.5454545454545,96.36363636363636,98.1818181818182,2168.815098346932,1.0
78,932.0445923486906,1034.7911333477748,1317.875,86.36363636363636,89.77272727272727,1039.3268005505724,1.0
79,1036.2362416413282,1336.9944010995066,1585.774647887324,92.95774647887325,95.77464788732394,1346.4660666860714,1.0
80,1029.077815020365,1301.256388984668,1463.8,90.0,93.75,1309.0703051938344,1.0
81,37.99219815624036,22.419152995879028,775.5490196078431,5.88235294117647,20.26143790849673,22.485419930386,1.0
82,44.92171278034375,35.664760692867446,738.0493827160494,7.4074074074074066,33.33333333333333,35.738777937237934,1.0
83,46.7808209767294,28.89421700613317,732.8024691358024,7.4074074074074066,36.41975308641975,28.98428975833341,1.0
84,46.11708700997619,24.26292317495542,736.2777777777778,6.790123456790123,29.01234567901235,24.336711846062133,1.0
85,39.45640038138173,25.817145465755893,739.8944099378882,9.316770186335404,30.434782608695656,25.89659832934524,1.0
86,44.725312292854014,62.90300373422464,715.2650602409639,31.92771084337349,49.39759036144578,63.09027249402469,1.0
87,45.745391889789545,69.20999390127089,686.2716763005781,36.41618497109826,52.02312138728323,69.41145502292322,1.0
88,61.99356288422581,90.01168506519508,681.44,60.57142857142858,70.28571428571428,90.27119388791996,1.0
89,53.27838186381015,83.2251335663864,675.5909090909091,60.79545454545454,65.9090909090909,83.46393103162126,1.0
90,52.0553892195422,83.3954366291988,681.3714285714286,56.57142857142857,65.14285714285715,83.63567789030996,1.0
91,87.92063589002197,48.13354369012336,829.7412587412588,22.377622377622377,58.04195804195804,48.29335541257508,1.0
92,80.7257588086898,41.62382786767233,785.8815789473684,23.026315789473685,51.97368421052632,41.74947779610232,1.0
93,70.76480567865794,36.29529837610549,779.4575163398692,12.418300653594772,49.673202614379086,36.41417702288145,1.0
94,79.25882727005057,41.913221312676136,792.2266666666667,23.33333333333333,60.0,42.04129006990488,1.0
95,17.50193079352875,8.02343983927468,555.6915887850467,0.0,1.4018691588785046,8.03967484972216,1.0
96,15.24508529126748,9.149895531386909,578.8634146341464,0.0,1.4634146341463417,9.170970951896075,1.0
97,17.371821982882945,11.27962765342899,592.8009950248756,0.0,6.965174129353234,11.307928467723688,1.0
98,21.862563623405883,10.164094820957338,582.770731707317,0.0,3.902439024390244,10.18764708813136,1.0
99,200.6821802954743,219.90114232694248,976.4262295081968,80.32786885245902,91.8032786885246,220.81549551118744,1.0
100,134.632379795354,141.81891075690808,1013.7521367521368,69.23076923076923,87.17948717948718,142.43414217655544,1.0
101,100.32841893597072,126.13931691874376,1064.837837837838,74.77477477477478,86.48648648648648,126.71639411344638,1.0
102,104.04865818664,115.83124013182363,1116.169811320755,64.15094339622641,83.01886792452831,116.37568474556876,1.0
103,94.66625804696312,119.33818939583364,1017.4957264957264,73.50427350427351,82.05128205128204,119.76129306391871,1.0
104,52.26549183473305,32.386975278106334,710.0833333333334,11.904761904761903,47.61904761904761,32.48408621835842,1.0
105,61.75313801552527,38.503600776125765,715.1024096385543,13.253012048192772,51.20481927710844,38.62046262071046,1.0
106,60.4775822698946,36.4116389828328,732.2407407407408,14.814814814814811,51.85185185185185,36.51527269173206,1.0
107,57.35288514178243,34.78893414076244,725.4512195121952,11.585365853658535,51.829268292682926,34.89582965794729,1.0
108,88.76801834380659,79.626362316494,718.8192771084338,24.69879518072289,57.22891566265061,79.86847327270034,1.0
109,55.61013107089839,45.36090762207594,877.6370370370371,26.666666666666668,67.4074074074074,45.516879632729584,1.0
110,62.91753310337624,54.13238757541907,902.0839694656488,36.6412213740458,71.7557251908397,54.33783377068758,1.0
111,57.66927963529567,48.12842806736258,865.7810218978102,25.547445255474454,67.88321167883211,48.306257347373496,1.0
112,41.49670706287191,39.292402028163885,844.2269503546099,18.43971631205673,70.2127659574468,39.43340946605002,1.0
113,766.4212474905792,1033.033770074794,1291.9886363636365,93.18181818181816,95.45454545454544,1038.9888007806214,1.0
